"title","asin","brand","stars","reviewsCount","thumbnailImage","breadCrumbs","description","price","price/currency","price/value","url"
"TOPSOSO Extra Large Heating Pad - 18""x 36"" Electric Heating Pad for Back Pain Relief, 3 Heat Settings Soft Heat Pad for Cramps, Washable Moist Heated Pad Dry Therapy for Shoulder Neck","B09JVR631H","TOPSOSO","3.8","76","https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/71f4D+WCrwL._AC_SX300_SY300_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09JVR631H"
"Electric Heating Pads with Moist & Dry Heat Options, Hot Heating pad for Back Pain, Neck and Shoulders and Cramps Relief, Large [12""x24""], 3 Heat Settings with Auto-Off - HG105","B08HD9NW61","HELLOMOTO","4.4","60","https://images-na.ssl-images-amazon.com/images/I/6130MuxZ8HL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","Hellomoto heating pad for Back Pain and CrampsSpecific:Pad Size:12 x 24inchPad  Material : MicroplushAuto Shut-off Time: 2 hoursHeating Levels: 3Power Supply: AC 120V 60 Hz 100 WPower Cable: 11ftPackage include:1 x hellomoto heating pad1 x user manual",,,,"https://www.amazon.com/dp/B08HD9NW61"
"Electric Heating Pad, HULUNI Heating Pad for Back Pain and Cramps Relief, Large Heat Pad with 10 Heat Setting, Auto Shut-Off, Moist and Dry Heat Therapy","B093WFKF3Y","HULUNI","4.3","435","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/815UJquxCDL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","39.99","https://www.amazon.com/dp/B093WFKF3Y"
"Cara Mini Heating Pad, 9 x 9 inches","B07DBCMCL3","CARA","4.3","1176","https://images-na.ssl-images-amazon.com/images/I/81w3YBfIT8L.__AC_SY300_SX300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","The Cara Mini Heating Pad delivers penetrating heat relief in a flexible machine washable cover to relieve muscle aches and pains. Calibrated for consistent and even temperatures. Two preset heat temperatures with an easy to use controller and wil deliver heat within 30 seconds. Has a 1 hour automatic off feature for safety. Based in Warwick, Rhode Island, Cara has been dedicated to providing the consumer with quality, cost-effective products for over 15 years. Cara provides a broad line of reliable, high-quality, and economical Home Healthcare products with manufacturer warranty to provide complete consumer satisfaction.",,"$","16.5","https://www.amazon.com/dp/B07DBCMCL3"
"Menstrual Heating Pad Portable Heating pad Electric Cordless Heating Pad with 3 Heat Levels and 3 Massage Modes Heating pad for Cramps for Menstrual Relief Cramps","B0B8JPD4WM","GZUROY",,,"https://images-na.ssl-images-amazon.com/images/I/51VY0JvkgDS.__AC_SX300_SY300_QL70_ML2_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","Menstrual Heating Pad Portable Heating pad Electric Cordless Heating Pad with 3 Heat Levels and 3 Massage Modes Heating pad for Cramps for Menstrual Relief Cramps",,,,"https://www.amazon.com/dp/B0B8JPD4WM"
"Heating Pad with Three Heat Settings W/No Auto Shut Off/12"" X 24""","B08FBJSGNZ","BV Medical","4.2","83","https://images-na.ssl-images-amazon.com/images/I/71arxVa2HPL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B08FBJSGNZ"
"Heating Pad for Back Pain Relief, OKK XXX-Large Electric Heating Pads for Cramps Neck Shoulders, King Size Heat Pad with Moist & Dry Therapy, 6 Heat Levels Auto Shut Off, Machine Washable, 33"" x 17""","B09FT9SPJ7","okk","4.5","1111","https://images-na.ssl-images-amazon.com/images/I/71bK9Hs7TSL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09FT9SPJ7"
"Large Electric Heating Pad for Back/Waist/Abdomen/Shoulder Pain Relief- 12"" x 24"" Moist and Dry Heat Therapy with Auto-Off and Machine Washable Hot Heated Pad by GOQOTOMO-HP001","B07Y65H1V8","GOQO TOMO","4.6","976","https://images-na.ssl-images-amazon.com/images/I/81NogITyalL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B07Y65H1V8"
"UTK Far Infrared Tourmaline Heating Pad for Full Back Pain Relief - Infrared Therapy Heating Pads - Medium T-Plus (38"" X 21""), Auto Shut Off and Travel Bag Included","B086PT66KQ","UTK","4.7","277","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/71J5Lq1kjAS.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","149.99","https://www.amazon.com/dp/B086PT66KQ"
"Microwaveable Heating Pad (Green)","B00N1Y7W12","Home Comfort","4.6","1393","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/71ez1fBFZaL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","Handmade microwavable heating pad is filled with rice. It can be heated in the microwave, or cooled in the freezer. Durable, thick fabric. The heating pad gives moist, comforting heat.",,"$","25","https://www.amazon.com/dp/B00N1Y7W12"
"XL Heating Pad for Back Pain w/Auto Off | Ultra-Fast Heating | Extra Large Dry Electric Heat Therapy Wrap | Plush Hot Pad for Back, Neck, Shoulders, Abdomen, Arm, Legs, More (Grey)","B07FTVHGNB","Asani","4.4","3788","https://images-na.ssl-images-amazon.com/images/I/815Wxz6pZyL.__AC_SX300_SY300_QL70_ML2_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B07FTVHGNB"
"iReliev Far Infrared Heating Pad with Natural Jade & Tourmaline (24” x 16”) - Penetrating Heat Soothes Sore Muscles, Stiff Joints, Cramps, Arthritis, and Back Pain - Travel Bag Included","B08R11MB1N","iReliev","4.3","63","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/61yWy4caE4L.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B08R11MB1N"
"Neck Heating Pad, AKASO Heated Neck Wrap for Neck Pain Relief, Electric Heating Pad with 5000mAh Power Bank, Cordless Thermal Neck Brace with Auto Shut Off for Stiffness Relief","B08HQCT3X5","AKASO","4.2","1262","https://images-na.ssl-images-amazon.com/images/I/71Wu9NZbmBL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B08HQCT3X5"
"Comfheat Arm Heating Pad Wrap for Pain Relief, USB Flexfit Elbow Sleeve Heating Pad for Multiple Areas of The Body - Wrist Knee Leg, 3 Heat Settings with Auto-Off 37 X 3.5""（NO Battery & Power Bank)","B09Y2S2Z3D","comfheat","3.5","182","https://images-na.ssl-images-amazon.com/images/I/51DeZMd3vxL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09Y2S2Z3D"
"HOMPRES Instant Heating Pad for Neck and Shoulders - Upgraded One Button Control Neck Heated Pad, Shoulder Heating Pads with 5 Heat Settings, Weighted Neck Heating Pad for Neck Pain/ Shoulder Pain","B09CQ2HK96","Hompres","4.3","250","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/71PojmkhTzL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09CQ2HK96"
"Heating Pad, Toberto Electric Heating pad for Back Pain Relief Muscle Cramps Ultra Soft 12""x24"" Large Heated Pad with 6 Heat Settings 4 Timer Auto Shut Off Navy Blue","B09BCWQT77","toberto","4.3","2076","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/71ltskZzMGL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","39.99","https://www.amazon.com/dp/B09BCWQT77"
"UTK Neck Heating Pad, Heated Neck Wrap for Neck Pain Relief with Auto Shut Off for Real Time Relief, Far Infrared Electric Heat Neck Warmer, Neck Pro","B09HX74CMG","UTK","3.9","615","https://images-na.ssl-images-amazon.com/images/I/71Sl0eAXadL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09HX74CMG"
"Sunbeam Flexfit Heating Pad Wrap for Pain Relief | Customized Heating Pad for Multiple Areas of The Body | 3 Heat Settings with 2 Hour Auto-Off | 42 x 2.5-Inch, Grey/Red","B07TB5WPYH","Sunbeam","4.2","4438","https://images-na.ssl-images-amazon.com/images/I/81cTTtYEfXL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heat Patches","Flexfit Heating Pad Wrap for Pain Relief | Customized Heating Pad for Multiple Areas of The Body | 3 Heat Settings with 2 Hour Auto-Off | 42 x 2.5-Inch, Grey/Red",,,,"https://www.amazon.com/dp/B07TB5WPYH"
"Heating Pad Electric Fast-Heating for Back/Waist/Abdomen/Shoulder/Neck Pain and Cramps Relief - Moist and Dry Heat Therapy with Auto-Off 12""x24"" Hot Heated Pad by GOQOTOMO-HF-B","B07X5V3H33","GOQO TOMO","4.5","2122","https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/71LVCM+fRNL._AC_SY300_SX300_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B07X5V3H33"
"Pure Enrichment Extra-Extra Wide Electric Heating Pad","B0B9HPPZ4J","Pure Enrichment",,,"https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/81yv1PTKZjL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","Enjoy full-body relief with PureRelief XXL from Pure Enrichment. Soft microplush fabric provides a luxurious experience while the extra-wide pad covers 60% more of your body. Provide much needed heat therapy to your lower back, shoulders, legs, and other large muscle groups. The easy-to-use LCD controller makes it easy to choose between 6 heat options to find the setting that works best for you. Designed with an automatic shut-off to prevent heating, this extra large pad is machine-washable, making it the ultimate pad for natural relief, anytime. This extra-extra wide pad is backed by Pure Enrichment’s industry-leading 5-Year Warranty so your satisfaction is 100% guaranteed. (1) Electric heating pad with ergonomic LCD controller 5-year manufacturer warranty This extra, extra wide heating pad is 60% larger than most heating pads currently available and is perfect for covering large muscle groups at once for temporary relief to joint aches, pains, and stiffness Featuring our InstaHeat Technology, the 6 heat settings heat up 5 times faster and range from 105-140℉ Luxury grade microplush fabric is not only beautiful, but also ultra-soft for all skin types The convenient auto shut-off prevents the pad from overheating after 120 minutes of continuous use Keep the pad looking as great as the day it was purchased by simply tossing it in the washing machine, as needed",,"$","49.99","https://www.amazon.com/dp/B0B9HPPZ4J"
"ALDIOUS Electric Heating Pad for Elbow Hand ,Ergonomic Heated Elbow Hand Wrap Pad with Auto Shut Off,10-90 min & 86℉-158℉Setting,Thermal Dry Heat Therapy for Pain Relief,5s Fast-Heating,19.3*9.5in","B0B67Z5CZP","aldious","4.5","15","https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/718A1+ORNEL._AC_SY300_SX300_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B0B67Z5CZP"
"HoMedics Extra Large Plush Heating Pad with ReadyRelief™ Technology for Joint, Muscle, Menstrual Pain Relief, 6 Electric Heat Settings with 2-Hour Shutoff, Dry or Moist Heat Therapy, King Size 12”x24”","B08ZVQZVFQ","Homedics","4.1","42","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/51mjEzf3gUS.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B08ZVQZVFQ"
"Weighted Heating Pad, Comfytemp XL Electric Heating Pads with 9 Heat Setting, 5 Auto-Off & Stay on, Memory Function, 2.2 lb Weighted Beads for Back Pain, Shoulders and Cramps Relief, 12x 24"" Washable","B08DV4VXS8","Comfytemp","4.2","2911","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/71u8K56JRnL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B08DV4VXS8"
"ALDIOUS Heating Pad for Knee - Heating pad with Velcro for Arthritis,Tear, Joint Pain Relief and Recovery–Natural, Adjustable and Stretchable Therapy That Stays,Size（12*24in）Navy Blue","B09CTRK6XW","aldious","4","52","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/718cYDyRQgL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09CTRK6XW"
"Tie Dye Heating Pad for Back Pain and Cramps Relief, Hot Heated Pad with 3 Heat Settings, 2 -Hour Auto Off and Machine Washable -12 x 24 inch, MC-1","B08NK1TGCJ","HELLOMOTO","4.6","99","https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61+o57+wW3L._AC_SX300_SY300_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B08NK1TGCJ"
"Foldable Electric Heating Pad Clothes Heating Pad, Heating Pads, Electric Heating Pad, for Indoor for Outdoor","B08CV478D5","sjlerst","2.3","3","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/51YzdS540tL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","8.09","https://www.amazon.com/dp/B08CV478D5"
"Heating Pad Wrap, Back Heating pad for Back Pain Relief with Strap, 9.4""x 16"",Moist Heat Options, 2 Hour Auto-Off, Heated Back Wrap for Neck,Shoulder,Lumbar, Waist, Abdomen Pain Relieve by ZXU","B091GKW9D8","ZXU","3.9","44","https://images-na.ssl-images-amazon.com/images/I/715hVWjVoJL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B091GKW9D8"
"Cordless Heating Pad for Back Pain Relief, Portable XL Large Heating Pads for Lower Back and Menstrual Pain and Cramps, 5000mAh Rechargeable Battery Operated, 3 Heat Levels, Soft Flannel, Plus Size","B09Y5ZZS23","LimeCare","4.5","2","https://m.media-amazon.com/images/I/71Evrrni-+L._AC_SY300_SX300_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","62.99","https://www.amazon.com/dp/B09Y5ZZS23"
"Portable Cordless Heating Pad，Waist Belt Electric Device,Fast/Menstrual Heating Pads for Cramps with 4 Heat Levels and 2 Vibration Massage Modes Belly or Back Heating Pad for Women & Girl","B09FDJPDH7","GOTTON","4","131","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/61jOMz4bOML.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09FDJPDH7"
"RENPHO Weighted Heating Pad for Back Pain Relief and Cramps, Heat Pad for Neck and Shoulders, Portable with Moist Heating Option, 12""x24"", Gifts for Women, Machine Washable, Auto Shut Off","B08X4J5L6M","RENPHO","4.5","370","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/71nQktYgdDL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","38.75","https://www.amazon.com/dp/B08X4J5L6M"
"DAILYLIFE 2 LB Weighted Heating Pad, Deep Pressure Hug Effect for Better Stress Relief and Heating, Moist and Dry Heat Therapy, Deep Blue","B09B3F9XCD","DAILYLIFE","4","131","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/71LpYNByEfL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","19.99","https://www.amazon.com/dp/B09B3F9XCD"
"UTK Amethyst Healing Stone Heat Pad, Far Infrared Heating Pad for Back Pain Relief, Memory Function, Auto Turn Off, Adjustable Temperature（Spro：24'' x 16''）","B098JG4SH4","UTK","4.2","39","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/81BC59gWYyL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B098JG4SH4"
"Milliard Electric Heating Pad – Heat Pad for Back Pain Relief, Neck and Shoulders, and Cramps ('15Lx12W')","B00HSOPE3E","Milliard","4.4","1932","https://images-na.ssl-images-amazon.com/images/I/71O0AFVpjDL.__AC_SY300_SX300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B00HSOPE3E"
"sticro Moist Hand Heating Pad Wrist Brace for Carpal Tunnel Relief, Auto Off Full Heat Coverage 6 Settings Heating Pad for Left Right Hand Tendonitis, Arthritis Pain Relief Decent Gift(Medium)","B0B1CTLQGF","sticro","4.3","557","https://images-na.ssl-images-amazon.com/images/I/617-FBRv4JL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B0B1CTLQGF"
"Portable Heating Pads for Cramps, Graphene Heating Belt can Switch 3 Temperature Freely, Light and Breathable, Heating Pad for Period Cramps Relief Menstrual, Pink","B09WPCPHCQ","Gaeirt",,,"https://images-na.ssl-images-amazon.com/images/I/41ZObw8adeL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","How to Use:1. Connect the USB port of the controller and turn on the mobile power supply.2. Long press the power switch button on the controller for 1.5 seconds to turn on.3. After opening, short press the key to control the temperature (3 levels of temperature).4. Long press the power button until the button light turns off, then it is turned off and stop using.Specification:Item Type: Menstrual Heating PadMaterial: GrapheneProduct Size: Approx. 27 x 12cm / 10.6 x 4.7inEfficacy: It has the functions of warming the stomach, the waist, and it reaches the depths of the lower abdomen. Far infrared rays, enlarged heating area, second speed temperature sensing",,"$","22.89","https://www.amazon.com/dp/B09WPCPHCQ"
"Heating Pad for Back Pain Relief, Evajoy 25'' x 26'' ELectric Heating Pad for Neck Shoulders Spine Heat Therapy, Fast Heating Pad for Abdomen Pain and Cramps Relief, 6 Heating Levels, Machine Washable","B09VPJXVNW","Evajoy","4.5","33","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/819wvUBNYGL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","29.99","https://www.amazon.com/dp/B09VPJXVNW"
"Heating Pads for Cramps, SIXIA Cordless Electric Waist Belt Heat Pads Portable Belly Belt Device with 3 Heating Levels & 3 Vibration Massage Modes for Menstrual Cramps","B0B5TXY24P","sixia",,,"https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/51i1LFWavgL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","Treat yourself with the warmth sixia belly heating pad to make you feel comfortable, the heating pads will fit your body perfectly and can be used on your stomach area. The whole pads are made of soft material with adjustable length design, so that you can fix it tightly on your belly.",,,,"https://www.amazon.com/dp/B0B5TXY24P"
"ADvancore Heating Pad for Neck & Shoulders, 2lb Electric Heating Pad for Neck and Shoulders Pain Relief, Neck Heating Pad with 6 Heat Settings 4 Auto-Off, Gifts for Women Men Mom Dad","B0B8SMT2SJ","ADvancore","4.7","4","https://images-na.ssl-images-amazon.com/images/I/71yKnTlOtIL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B0B8SMT2SJ"
"Hand Thumbs Heating Pad Wraps, Electric Thumbs Warmer Heating Pad for Elderly,Staff,Worker, 3 Temperature Gears and 3 Timing Modes","B09ZLH75FM","ZJchao",,,"https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/6189ysDcIFL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","How to Use: Plug on the power supply, press the temperature adjustment button to start heating, click to adjustthe temperature, a total of 3 gears. Click the timing button to adjust the duration: 30 minutes, 45 minutes, or 60 minutes.  Specification: Item Type: Heated Wrist Band Material: OK cloth, aluminum strip  Size: Approx. 22 x 19cm / 8.66 x 7.48in   Package List: 1 x Heated Wrist Band  1 x USB Cord",,,,"https://www.amazon.com/dp/B09ZLH75FM"
"SUNAID Electric Heating Pad for Neck and Shoulders Pain Relief (18""x25""), 3 Heat Settings, 9' Cord, Moist Heating Option (Navy)","B091ZLNXGY","SUNAID","4.3","60","https://images-na.ssl-images-amazon.com/images/I/71B3hmDvLLS.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","Provide direct, soothing heat therapy to aching neck and back muscles with the SUNAID Neck and Back Heating Pad. Uniquely designed to target the muscles in the back of head and neck, this heat pad features an collar that contours to the shape of your neck to provide targeted pain relief.  This electric neck heating pad delivers gentle heat to tender muscles, increasing blood flow and allowing muscles to relax. Drooping edges and a snap front closure help keep this heat therapy wrap around your neck and ensure a custom fit for efficient heat transfer.  A controller lets you easily choose from 3 levels of muscle-relaxing heat, while a 90 minute auto-off feature helps ensure safety during extended use. This portable heat wrap comes with a soft micromink fabric cover that offers comfort and is machine washable for quick cleanup.  Help arthritic pain and everyday muscle aches fade away with this uniquely designed heating pad wrap. The pad heats up in 30 seconds for super-fast heat therapy, and features an extra-long power cord so you can relax in your favorite spot without inconvenience.  Don’t let muscle pain keep you from productive days and restful nights! Pain doesn’t have to be your reality. Whether you’re suffering from muscle pain, cramps, post-surgery and discomfort, or any other form of muscle pain, your SUNAID Heating Pad is here to save the day.",,"$","22.95","https://www.amazon.com/dp/B091ZLNXGY"
"Comfytemp Full Weighted Heating Pad for Back Pain & Cramps Relief, 2.2lb Large Electric Heating Pad for Neck and Shoulders, Moist & Dry Heat Therapy with Auto Shut Off, Stay On, 12x24"", Washable","B093BKKLG2","Comfytemp","4.3","3413","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/815lletDtBL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","39.99","https://www.amazon.com/dp/B093BKKLG2"
"DIZA100 Heating Pad for Neck and Shoulders 37''x22'' Large Heat Wrap for Back Relaxation Fast Heating 6 Temperature Settings with Auto-Off Timer Weighted-Edge(Large, 37x22 inch, Dark Grey)","B08ZJ8QVDL","DIZA100","4.4","167","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/81j3Yn-MYWL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B08ZJ8QVDL"
"Shoulder Heating Pad, 15"" X 22"" Heat Therapy Wrap for Neck, Back, Adbominal, Hand, Foot, Legs, Waist, Dry / Moist Heating Pad with Auto Shut Off by PROALLER","B074DW8VRS","PROALLER","4.2","1510","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/61qT2q1T9LS.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B074DW8VRS"
"Cara Washable Plush Heating Pad with Auto Shut Off and Moist/Dry Heat, 12"" X 15""","B084WB6BQ7","CARA","4.1","58","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/71u02PMmf9L.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","This extra large 12"" X 24"" Heating pad provides targeted relief for treating sore muscles across your back, abdomen, legs and arms. Fast heating in less than 1 minute It provides quick relief and with micro plush fabric for ultimate comfort. Easy to read LCD controller with six heat settings between 110F to 160F. Can be used to provide moist or dry heat therapy to aching muscles. The name 'Cara' Is a Gaelic derivative meaning we care. From the beginning, Cara Inc Has Been dedicated to marketing quality cost-effective products for distribution to the consumer. Our primary objective is always 'to serve Cara customers to the best of our ability'.",,,,"https://www.amazon.com/dp/B084WB6BQ7"
"Heating Pad for Pain Relief, Electric Heating Pads for Cramps and Back Pain Relief, Moist/Dry Heat Pad for Neck Shoulder Pain, 24x12” Large with Auto-Off, Gifts for Women Mom Birthday Christmas(Red)","B0B8YCKWM6","PAHIER",,,"https://images-na.ssl-images-amazon.com/images/I/71nSoVzTmVL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","heating pad heating pad for back pain relief heating pads for cramps heating pad for neck and shoulders heating pads heat pad menstrual heating pad for menstrual cramps heating pad neck heating pad heating pads for back pain shoulder heating pads heating pads with auto shut off large large heating pad moist heating pad period heating pad for cramps heat pads for pain relief back heating pad Gifts for mon Gifts for women birthday gifts for mom birthday gifts for women gifts for her gifts for wife anniversary gifts for her",,,,"https://www.amazon.com/dp/B0B8YCKWM6"
